order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,ship_mode,quantity,unit_price,discount,sales,cost,profit,payment_status,order_status,calculated_sales,sales_mismatch
ORD-2025-10112,2025-06-27,2025-06-30,CUST-4743,Neha Gupta,Corporate,East,Bihar,Patna,Technology,Accessories,Basic Accessories 187,First Class,1,1708.44,0.05,1623.02,1077.46,545.56,Pending,Cancelled,1623.02,False
ORD-2024-10113,2024-01-10,2024-01-14,CUST-5213,Sneha Kapoor,Consumer,West,Gujarat,Ahmedabad,Technology,Accessories,Max Accessories 451,Standard Class,3,3829.48,0.05,10914.02,6548.74,4365.28,Paid,Completed,10914.02,False
ORD-2024-10114,2024-02-12,2024-02-12,CUST-4989,Isha Nair,Home Office,South,Tamil Nadu,Chennai,Furniture,Tables,Classic Tables 752,Standard Class,3,1089.15,0.25,2450.59,1639.89,810.7,Paid,Completed,2450.59,False
ORD-2024-10115,2024-09-25,2024-09-30,CUST-2927,Neha Gupta,Small Business,North,Rajasthan,Jaipur,Technology,Accessories,Eco Accessories 452,Second Class,1,4388.4,0.1,3949.56,3186.73,762.83,Pending,Cancelled,3949.56,False
ORD-2024-10116,2024-12-27,2025-01-01,CUST-7764,Kabir Singh,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Binders,Classic Binders 203,Same Day,2,446.34,0.15,758.78,490.74,268.04,Paid,Cancelled,758.78,False
ORD-2025-10117,2025-02-15,2025-02-19,CUST-3632,Ananya Rao,Small Business,West,Madhya Pradesh,Indore,Office Supplies,Binders,Basic Binders 859,First Class,9,531.99,0.25,3590.93,3061.39,529.54,Failed,Cancelled,3590.93,False
ORD-2024-10118,2024-02-15,2024-02-17,CUST-9608,Mira Das,Home Office,South,Tamil Nadu,Chennai,Technology,Machines,Elite Machines 705,Standard Class,9,3324.55,0.0,25432.81,20370.16,5062.65,Paid,Completed,29920.95,True
ORD-2024-10119,2024-06-10,2024-06-18,CUST-9135,Vikram  Iyer,Home Office,South,Andhra Pradesh,Vijayawada,Technology,Copiers,Pro Copiers 208,Same Day,5,1580.27,0.2,6321.08,4407.22,1913.86,Paid,Completed,6321.08,False
ORD-2024-10120,2024-06-12,2024-06-19,CUST-7861,Aditi Sen,Small Business,South,Kerala,Kochi,Furniture,Chairs,Elite Chairs 921,Standard Class,8,314.05,0.25,1884.3,1517.69,366.61,Refunded,Returned,1884.3,False
ORD-2024-10121,2024-08-10,2024-08-18,CUST-6096,Sneha Kapoor,Small Business,East,Bihar,Patna,Technology,Phones,Prime Phones 540,Standard Class,1,1823.67,0.2,1458.94,893.2,565.74,Paid,Returned,1458.94,False
ORD-2025-10122,2025-08-22,2025-08-26,CUST-2044,Kabir Singh,Small Business,South,Andhra Pradesh,Vijayawada,Technology,Machines,Max Machines 948,Second Class,5,3482.92,0.0,17414.6,11760.91,5653.69,Refunded,Cancelled,17414.6,False
ORD-2024-10123,2024-11-30,2024-12-04,CUST-1721,Ananya Rao,Small Business,East,Assam,Guwahati,Furniture,Chairs,Max Chairs 786,Second Class,3,170.35,0.0,511.05,367.18,143.87,Paid,Completed,511.05,False
ORD-2024-10124,2024-05-24,2024-05-25,CUST-1007,Sneha Kapoor,Small Business,North,Punjab,Ludhiana,Technology,Copiers,Max Copiers 970,Same Day,1,634.13,0.0,634.13,453.35,180.78,Refunded,Cancelled,634.13,False
ORD-2024-10125,2024-07-21,2024-07-24,CUST-4450,Isha Nair,Corporate,South,Karnataka,Bengaluru,Technology,Copiers,Pro Copiers 769,Standard Class,9,465.06,0.0,4185.54,3443.74,741.8,Paid,Completed,4185.54,False
ORD-2025-10126,2025-07-17,2025-07-18,CUST-7924,Neha Gupta,Small Business,West,Rajasthan,Udaipur,Furniture,Tables,Basic Tables 753,Same Day,6,3235.27,0.25,14558.72,9591.48,4967.24,Refunded,Returned,14558.72,False
ORD-2025-10127,2025-09-24,2025-09-26,CUST-1715,Priya Menon,Corporate,North,Delhi,New Delhi,Technology,Copiers,Prime Copiers 651,Standard Class,3,1593.86,0.1,4303.42,2568.57,1734.85,Paid,Completed,4303.42,False
ORD-2025-10128,2025-01-30,2025-01-26,CUST-6802,Priya Menon,Corporate,West,Madhya Pradesh,Indore,Office Supplies,Storage,Basic Storage 321,Second Class,2,3039.3,0.05,5774.67,3518.36,2256.31,Paid,Completed,5774.67,False
ORD-2024-10129,2024-12-13,2024-12-16,CUST-9328,Neha Gupta,Small Business,East,Odisha,Bhubaneswar,Furniture,Furnishings,Prime Furnishings 710,Standard Class,5,923.45,0.05,4386.39,3366.88,1019.51,Paid,Returned,4386.39,False
ORD-2024-10130,2024-07-19,2024-07-25,CUST-2588,Isha Nair,Small Business,West,Goa,Panaji,Office Supplies,Binders,Elite Binders 723,Standard Class,7,2741.29,0.05,18229.58,15139.15,3090.43,Paid,Completed,18229.58,False
ORD-2024-10131,2024-01-27,2024-02-02,CUST-5435,Arjun Bose,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Labels,Smart Labels 878,Same Day,5,218.42,0.2,873.68,661.72,211.96,Pending,Cancelled,873.68,False
ORD-2025-10132,2025-09-29,2025-10-04,CUST-7637,Ananya Rao,Home Office,East,Jharkhand,Ranchi,Office Supplies,Paper,Pro Paper 934,Same Day,9,373.91,0.2,2692.15,2044.49,647.66,Paid,Completed,2692.15,False
ORD-2024-10133,2024-11-04,2024-11-04,CUST-3602,Kabir Singh,Corporate,East,Assam,Guwahati,Technology,Machines,Classic Machines 886,First Class,2,533.08,0.0,1066.16,656.3,409.86,Failed,Cancelled,1066.16,False
ORD-2024-10134,2024-12-13,2024-12-18,CUST-9441,Karan Malhotra,Consumer,West,Goa,Panaji,Technology,Phones,Prime Phones 419,Second Class,8,3372.15,0.15,22930.62,16875.55,6055.07,Paid,Completed,22930.62,False
ORD-2025-10135,2025-07-14,2025-07-14,CUST-7361,Vikram Iyer,Home Office,East,West Bengal,Kolkata,Furniture,Bookcases,Elite Bookcases 266,Unknown,5,383.1,0.25,1436.62,912.52,524.1,Pending,Cancelled,1436.62,False
ORD-2025-10136,2025-08-24,2025-08-24,CUST-1148,Diya Patel,Small Business,South,Kerala,Kochi,Furniture,Bookcases,Prime Bookcases 954,Standard Class,1,3424.78,0.0,3424.78,1951.45,1473.33,Paid,Completed,3424.78,False
ORD-2025-10137,2025-02-09,2025-02-15,CUST-3350,Mira Das,Home Office,East,Jharkhand,Ranchi,Office Supplies,Binders,Max Binders 362,Standard Class,9,4330.33,0.2,31178.38,21421.09,9757.29,Paid,Completed,31178.38,False
ORD-2025-10138,2025-01-09,2025-01-09,CUST-7932,Sneha Kapoor,Small Business,North,Rajasthan,Jaipur,Furniture,Chairs,Prime Chairs 261,Same Day,8,2667.07,0.1,19202.9,15526.62,3676.28,Paid,Completed,19202.9,False
ORD-2024-10139,2024-01-20,2024-01-26,CUST-7173,Diya Patel,Home Office,East,Jharkhand,Ranchi,Technology,Machines,Basic Machines 185,Standard Class,8,4003.05,0.25,24018.3,14070.78,9947.52,Paid,Completed,24018.3,False
ORD-2025-10140,2025-03-02,2025-03-07,CUST-4225,Neha Gupta,Home Office,South,Karnataka,Bengaluru,Office Supplies,Labels,Basic Labels 509,Standard Class,8,1287.63,0.0,10301.04,6564.06,3736.98,Paid,Completed,10301.04,False
ORD-2024-10141,2024-05-31,2024-06-01,CUST-2149,Mira Das,Corporate,South,Karnataka,Bengaluru,Furniture,Bookcases,Elite Bookcases 696,Same Day,3,2914.55,0.0,8743.65,6603.76,2139.89,Paid,Completed,8743.65,False
ORD-2024-10142,2024-03-23,2024-03-29,CUST-3314,Priya Menon,Corporate,North,Delhi,New Delhi,Furniture,Bookcases,Elite Bookcases 772,Same Day,7,634.29,0.1,3996.03,2859.51,1136.52,Paid,Returned,3996.03,False
ORD-2024-10143,2024-03-30,2024-03-26,CUST-8944,Aditi Sen,Home Office,North,Rajasthan,Jaipur,Technology,Phones,Classic Phones 142,Second Class,5,907.54,0.15,3857.04,2769.26,1087.78,Paid,Completed,3857.04,False
ORD-2024-10144,2024-03-24,2024-03-26,CUST-3144,Priya Menon,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper,Pro Paper 575,Second Class,1,3409.5,0.1,3068.55,1916.16,1152.39,Paid,Returned,3068.55,False
ORD-2024-10145,2024-06-07,2024-06-15,CUST-6747,Kabir Singh,Small Business,South,Telangana,Hyderabad,Technology,Accessories,Elite Accessories 905,First Class,7,2147.99,0.25,11276.95,6908.76,4368.19,Refunded,Returned,11276.95,False
ORD-2025-10146,2025-04-11,2025-04-13,CUST-6161,Mira Das,Small Business,West,Goa,Panaji,Office Supplies,Paper,Smart Paper 899,Standard Class,4,4182.15,0.1,15055.74,9808.83,5246.91,Paid,Completed,15055.74,False
ORD-2025-10147,2025-07-30,2025-08-01,CUST-1460,Sneha Kapoor,Small Business,South,Tamil Nadu,Chennai,Office Supplies,Storage,Classic Storage 423,Same Day,9,3165.43,0.1,25639.98,21635.08,4004.9,Paid,Completed,25639.98,False
ORD-2024-10148,2024-12-23,2024-12-30,CUST-2692,Priya Menon,Home Office,West,Goa,Panaji,Furniture,Furnishings,Classic Furnishings 743,First Class,8,386.1,0.1,2779.92,1744.05,1035.87,Paid,Completed,2779.92,False
ORD-2025-10149,2025-02-09,2025-02-13,CUST-2822,Mira Das,Home Office,West,Madhya Pradesh,Indore,Technology,Phones,Smart Phones 336,Unknown,8,1696.07,0.25,10176.42,7604.47,2571.95,Paid,Completed,10176.42,False
ORD-2024-10150,2024-01-30,2024-01-30,CUST-5876,Aarav Sharma,Small Business,West,Rajasthan,Udaipur,Technology,Copiers,Eco Copiers 381,Same Day,7,2527.61,0.25,13269.95,8977.1,4292.85,Paid,Completed,13269.95,False
ORD-2024-10151,2024-03-04,2024-03-12,CUST-4661,Arjun Bose,Consumer,West,Gujarat,Ahmedabad,Furniture,Bookcases,Max Bookcases 595,First Class,1,1554.12,0.1,1398.71,1056.92,341.79,Paid,Completed,1398.71,False
ORD-2024-10152,2024-06-27,2024-06-27,CUST-6011,Neha Gupta,Home Office,West,Madhya Pradesh,Indore,Technology,Copiers,Max Copiers 992,Standard Class,2,3859.11,0.0,7718.22,5355.93,2362.29,Pending,Returned,7718.22,False
ORD-2024-10153,2024-06-14,2024-06-17,CUST-6160,Kabir Singh,Small Business,South,Kerala,Kochi,Furniture,Tables,Pro Tables 407,Second Class,6,1088.04,0.1,5875.42,4380.55,1494.87,Pending,Returned,5875.42,False
ORD-2025-10154,2025-09-23,2025-09-25,CUST-6971,Aditi Sen,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Labels,Prime Labels 559,Standard Class,7,3280.31,0.0,22962.17,15716.5,7245.67,Refunded,Returned,22962.17,False
ORD-2024-10155,2024-02-12,2024-02-11,CUST-7764,Priya Menon,Consumer,South,Tamil Nadu,Chennai,Furniture,Bookcases,Classic Bookcases 847,Same Day,1,2599.12,0.15,2209.25,1523.78,685.47,Paid,Completed,2209.25,False
ORD-2025-10156,2025-01-26,2025-02-03,CUST-8327,Karan Malhotra,Corporate,West,Rajasthan,Udaipur,Furniture,Furnishings,Classic Furnishings 655,Same Day,3,2859.32,0.1,7720.16,5881.0,1839.16,Refunded,Returned,7720.16,False
ORD-2025-10157,2025-03-27,2025-03-27,CUST-4058,Vikram Iyer,Small Business,East,Bihar,Patna,Technology,Machines,Eco Machines 657,Second Class,7,2305.37,0.25,12103.19,6717.87,5385.32,Paid,Completed,12103.19,False
ORD-2024-10158,2024-10-22,2024-10-24,CUST-1142,Rohan Mehta,Small Business,South,Andhra Pradesh,Vijayawada,Furniture,Bookcases,Pro Bookcases 430,Standard Class,3,915.84,0.15,2335.39,1466.15,869.24,Paid,Completed,2335.39,False
ORD-2024-10159,2024-09-09,2024-09-11,CUST-2324,Neha Gupta,Home Office,South,Telangana,Hyderabad,Furniture,Bookcases,Max Bookcases 881,First Class,1,4199.54,0.05,3989.56,2381.38,1608.18,Paid,Completed,3989.56,False
ORD-2025-10160,2025-01-30,2025-02-04,CUST-7717,Priya Menon,Corporate,North,Haryana,Gurugram,Furniture,Chairs,Elite Chairs 998,Same Day,9,4430.5,0.15,33893.32,25750.35,8142.97,Pending,Cancelled,33893.32,False
ORD-2025-10161,2025-10-08,2025-10-06,CUST-4932,Vikram Iyer,Small Business,West,Maharashtra,Mumbai,Office Supplies,Paper,Max Paper 113,Second Class,4,1260.42,0.05,4789.6,4037.64,751.96,Pending,Cancelled,4789.6,False
ORD-2025-10162,2025-07-24,2025-07-30,CUST-2367,Arjun Bose,Consumer,West,Rajasthan,Udaipur,Office Supplies,Binders,Smart Binders 267,Standard Class,1,1643.41,0.0,1643.41,907.4,736.01,Pending,Cancelled,1643.41,False
ORD-2024-10163,2024-03-09,2024-03-14,CUST-4830,Neha Gupta,Small Business,West,Goa,Panaji,Furniture,Furnishings,Pro Furnishings 108,Second Class,8,4472.84,0.0,35997.62,26424.41,9358.31,Pending,Returned,35782.72,True
ORD-2025-10164,2025-09-21,2025-09-26,CUST-2548,Rohan Mehta,Home Office,West,Gujarat,Ahmedabad,Furniture,Tables,Elite Tables 389,Unknown,6,2903.58,0.1,15679.33,12477.82,3201.51,Pending,Returned,15679.33,False
ORD-2025-10165,2025-09-09,2025-09-14,CUST-3833,Rahul Verma,Small Business,East,West Bengal,Kolkata,Furniture,Bookcases,Pro Bookcases 595,Second Class,1,3154.42,0.25,2365.82,1547.99,817.83,Paid,Completed,2365.82,False
ORD-2024-10166,2024-11-22,2024-11-29,CUST-4598,Mira Das,Home Office,East,Bihar,Patna,Furniture,Chairs,Max Chairs 148,Standard Class,4,3422.99,0.25,10268.97,6470.92,3798.05,Paid,Completed,10268.97,False
ORD-2025-10167,2025-02-20,2025-02-26,CUST-7215,Karan Malhotra,Small Business,West,Gujarat,Ahmedabad,Office Supplies,Labels,Basic Labels 671,First Class,1,2557.85,0.2,2046.28,1449.54,596.74,Paid,Completed,2046.28,False
ORD-2025-10168,2025-08-18,2025-08-18,CUST-7770,Arjun Bose,Home Office,South,Karnataka,Bengaluru,Office Supplies,Storage,Elite Storage 628,First Class,9,3030.93,0.15,23186.61,17906.54,5280.07,Paid,Returned,23186.61,False
ORD-2025-10169,2025-01-20,2025-01-23,CUST-9756,Kabir Singh,Consumer,West,Maharashtra,Mumbai,Technology,Accessories,Eco Accessories 590,Same Day,5,639.27,0.2,2557.08,2025.69,531.39,Paid,Cancelled,2557.08,False
ORD-2025-10170,2025-09-13,2025-09-13,CUST-2261,Diya Patel,Consumer,East,Assam,Guwahati,Office Supplies,Art,Pro Art 734,Standard Class,8,733.9,0.05,5577.64,3541.29,2036.35,Pending,Returned,5577.64,False
ORD-2025-10171,2025-09-07,2025-09-15,CUST-3734,Rohan Mehta,Corporate,East,Bihar,Patna,Technology,Copiers,Eco Copiers 102,Standard Class,3,1711.32,0.0,5133.96,3930.0,1203.96,Paid,Completed,5133.96,False
ORD-2025-10172,2025-02-23,2025-02-25,CUST-3436,Karan Malhotra,Corporate,East,Bihar,Patna,Office Supplies,Labels,Basic Labels 876,Same Day,5,4246.27,0.25,15923.51,11291.8,4631.71,Paid,Completed,15923.51,False
ORD-2025-10173,2025-08-02,2025-08-10,CUST-4845,Karan Malhotra,Corporate,North,Delhi,New Delhi,Furniture,Furnishings,Prime Furnishings 381,Same Day,9,2962.62,0.1,23997.22,16134.63,7862.59,Refunded,Returned,23997.22,False
ORD-2024-10174,2024-05-02,2024-05-08,CUST-6153,PRIYA MENON,Home Office,North,Punjab,Ludhiana,Technology,Copiers,Prime Copiers 440,Second Class,1,2312.25,0.25,1734.19,1386.07,348.12,Paid,Completed,1734.19,False
ORD-2025-10175,2025-09-28,2025-10-04,CUST-5475,Karan Malhotra,Small Business,South,Karnataka,Bengaluru,Furniture,Bookcases,Pro Bookcases 319,First Class,6,1620.53,0.15,8264.7,4768.75,3495.95,Pending,Returned,8264.7,False
ORD-2024-10176,2024-01-27,2024-02-03,CUST-5580,Arjun Bose,Small Business,East,Bihar,Patna,Technology,Machines,Basic Machines 584,Same Day,7,2673.42,0.15,15906.85,11014.46,4892.39,Paid,Returned,15906.85,False
ORD-2025-10177,2025-03-18,2025-03-26,CUST-3027,Vikram Iyer,Corporate,East,Jharkhand,Ranchi,Furniture,Bookcases,Pro Bookcases 612,Standard Class,8,3563.09,0.15,24229.01,13910.64,10318.37,Paid,Completed,24229.01,False
ORD-2024-10178,2024-06-01,2024-06-03,CUST-4399,Sneha Kapoor,Home Office,East,Bihar,Patna,Office Supplies,Art,Classic Art 573,Same Day,8,3879.95,0.0,31039.6,20866.72,10172.88,Paid,Completed,31039.6,False
ORD-2024-10179,2024-09-30,2024-09-30,CUST-3092,Isha Nair,Corporate,South,Telangana,Hyderabad,Office Supplies,Art,Eco Art 854,Standard Class,4,3281.74,0.0,13126.96,10732.44,2394.52,Paid,Completed,13126.96,False
ORD-2024-10180,2024-03-15,2024-03-19,CUST-1778,Ananya Rao,Small Business,South,Tamil Nadu,Chennai,Furniture,Furnishings,Classic Furnishings 996,Standard Class,4,3186.3,0.25,9558.9,5516.76,4042.14,Refunded,Returned,9558.9,False
ORD-2024-10181,2024-08-26,2024-08-26,CUST-3787,Mira Das,Home Office,North,Uttar Pradesh,Noida,Office Supplies,Binders,Prime Binders 735,First Class,7,844.59,0.1,5320.92,3041.5,2279.42,Paid,Completed,5320.92,False
ORD-2025-10182,2025-09-09,2025-09-10,CUST-5119,Priya Menon,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Art,Pro Art 587,Second Class,4,2551.45,0.0,10205.8,5986.31,4219.49,Paid,Completed,10205.8,False
ORD-2024-10183,2024-10-16,2024-10-16,CUST-4121,Ananya Rao,Home Office,East,Bihar,Patna,Technology,Machines,Basic Machines 575,Standard Class,7,775.77,0.0,5430.39,3707.66,1722.73,Paid,Completed,5430.39,False
ORD-2025-10184,2025-06-24,2025-06-27,CUST-3366,Vikram Iyer,Home Office,South,Telangana,Hyderabad,Technology,Copiers,Elite Copiers 788,Standard Class,7,2304.86,0.2,12907.22,8327.89,4579.33,Paid,Returned,12907.22,False
ORD-2024-10185,2024-04-02,2024-04-06,CUST-1358,Vikram Iyer,Corporate,West,Madhya Pradesh,Indore,Furniture,Bookcases,Max Bookcases 472,Standard Class,2,888.98,0.0,1777.96,1021.16,756.8,Refunded,Returned,1777.96,False
ORD-2024-10186,2024-11-05,2024-11-13,CUST-4968,Arjun Bose,Consumer,North,Punjab,Ludhiana,Office Supplies,Labels,Smart Labels 475,Second Class,2,1003.17,0.2,1605.07,1337.28,267.79,Paid,Completed,1605.07,False
ORD-2024-10187,2024-07-19,2024-07-20,CUST-2778,Vikram Iyer,Consumer,South,Tamil Nadu,Chennai,Furniture,Tables,Basic Tables 417,First Class,7,3608.43,0.05,23996.06,20167.28,3828.78,Paid,Completed,23996.06,False
ORD-2025-10188,2025-05-01,2025-05-02,CUST-3109,Mira Das,Consumer,West,Madhya Pradesh,Indore,Furniture,Chairs,Pro Chairs 844,Same Day,3,2905.74,0.0,8717.22,6215.96,2501.26,Paid,Returned,8717.22,False
ORD-2025-10189,2025-05-21,2025-05-28,CUST-3422,Priya Menon,Corporate,East,West Bengal,Kolkata,Furniture,Bookcases,Elite Bookcases 883,Same Day,2,3559.57,0.1,6553.95,4923.09,1484.14,Paid,Completed,6407.23,True
ORD-2025-10190,2025-05-06,2025-05-07,CUST-3375,Arjun Bose,Consumer,West,Rajasthan,Udaipur,Furniture,Bookcases,Basic Bookcases 754,First Class,9,3318.24,0.0,25384.54,16872.39,8512.15,Paid,Completed,29864.16,True
ORD-2025-10191,2025-04-20,2025-04-21,CUST-5138,Aditi Sen,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Storage,Eco Storage 158,First Class,3,540.09,0.1,1458.24,943.32,514.92,Paid,Completed,1458.24,False
ORD-2024-10192,2024-10-19,2024-10-24,CUST-7410,Sneha Kapoor,Small Business,South,Tamil Nadu,Chennai,Furniture,Bookcases,Prime Bookcases 602,Second Class,6,4308.4,0.25,25850.4,19397.68,6452.72,Paid,Completed,19387.8,True
ORD-2024-10193,2024-12-09,2024-12-16,CUST-7115,Isha Nair,Home Office,West,Gujarat,Ahmedabad,Furniture,Chairs,Eco Chairs 438,First Class,4,2191.03,0.0,8764.12,7220.05,1544.07,Paid,Completed,8764.12,False
ORD-2024-10194,2024-06-23,2024-06-28,CUST-9853,Priya Menon,Small Business,North,Punjab,Ludhiana,Technology,Copiers,Prime Copiers 142,Same Day,6,1956.63,0.2,9391.82,6013.22,3378.6,Refunded,Returned,9391.82,False
ORD-2025-10195,2025-01-28,2025-01-31,CUST-3637,Priya Menon,Consumer,West,Maharashtra,Mumbai,Furniture,Furnishings,Prime Furnishings 433,First Class,9,858.39,0.05,7339.23,5434.12,1905.11,Pending,Returned,7339.23,False
ORD-2025-10196,2025-07-22,2025-07-24,CUST-4328,Neha Gupta,Home Office,South,Andhra Pradesh,Vijayawada,Furniture,Furnishings,Smart Furnishings 685,Same Day,5,1922.83,0.0,9614.15,7576.84,2037.31,Paid,Completed,9614.15,False
ORD-2024-10197,2024-01-22,2024-01-25,CUST-8028,Kabir Singh,Home Office,North,Uttar Pradesh,Noida,Office Supplies,Storage,Elite Storage 915,First Class,3,1212.03,0.1,3272.48,2517.44,755.04,Paid,Completed,3272.48,False
ORD-2025-10198,2025-03-31,2025-04-07,CUST-6106,Rahul Verma,Small Business,East,Bihar,Patna,Office Supplies,Storage,Basic Storage 961,Second Class,5,4096.44,0.15,17409.87,14076.25,3333.62,Paid,Completed,17409.87,False
ORD-2024-10199,2024-06-05,2024-06-06,CUST-7820,Sneha Kapoor,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Art,Classic Art 968,Second Class,1,1184.58,0.05,1125.35,676.97,448.38,Failed,Cancelled,1125.35,False
ORD-2024-10200,2024-03-12,2024-03-12,CUST-4536,Rahul Verma,Home Office,East,Bihar,Patna,Technology,Machines,Prime Machines 806,Unknown,6,2185.58,0.25,9835.11,5437.64,4397.47,Paid,Completed,9835.11,False
ORD-2025-10201,2025-06-27,2025-07-05,CUST-7047,Priya Menon,Small Business,North,Rajasthan,Jaipur,Technology,Copiers,Classic Copiers 479,First Class,5,2868.44,0.1,12907.98,9197.08,3710.9,Pending,Cancelled,12907.98,False
ORD-2025-10202,2025-07-26,2025-08-03,CUST-8005,Vikram Iyer,Consumer,West,Madhya Pradesh,Indore,Office Supplies,Labels,Basic Labels 511,Second Class,2,2503.53,0.0,4756.71,2954.86,1801.85,Refunded,Cancelled,5007.06,True
ORD-2025-10203,2025-03-28,2025-03-28,CUST-9378,Sneha Kapoor,Corporate,West,Goa,Panaji,Technology,Accessories,Prime Accessories 733,Standard Class,8,1740.94,0.05,13231.14,11290.06,1941.08,Paid,Completed,13231.14,False
ORD-2024-10204,2024-03-28,2024-03-30,CUST-3384,Sneha Kapoor,Corporate,West,Rajasthan,Udaipur,Technology,Accessories,Max Accessories 186,Second Class,1,570.34,0.15,484.79,333.54,151.25,Paid,Completed,484.79,False
ORD-2025-10205,2025-07-20,2025-07-23,CUST-1986,Mira Das,Home Office,East,West Bengal,Kolkata,Furniture,Tables,Elite Tables 318,Second Class,4,477.69,0.15,1624.15,1217.99,406.16,Paid,Completed,1624.15,False
ORD-2025-10206,2025-04-21,2025-04-26,CUST-3338,Ananya Rao,Consumer,West,Maharashtra,Mumbai,Office Supplies,Labels,Smart Labels 354,Same Day,6,873.59,0.2,4193.23,3329.99,863.24,Paid,Completed,4193.23,False
ORD-2025-10207,2025-05-18,2025-05-20,CUST-2343,Diya Patel,Small Business,North,Uttar Pradesh,Noida,Furniture,Furnishings,Pro Furnishings 981,First Class,2,215.13,0.0,430.26,286.38,143.88,Paid,Completed,430.26,False
ORD-2024-10208,2024-07-10,2024-07-16,CUST-3362,Aarav Sharma,Home Office,West,Goa,Panaji,Furniture,Bookcases,Eco Bookcases 671,Second Class,2,1095.45,0.2,1752.72,996.41,756.31,Paid,Completed,1752.72,False
ORD-2025-10209,2025-06-29,2025-07-05,CUST-3662,Diya Patel,Consumer,North,Punjab,Ludhiana,Furniture,Chairs,Max Chairs 151,Same Day,1,999.83,0.0,999.83,634.91,364.92,Paid,Completed,999.83,False
ORD-2025-10210,2025-08-13,2025-08-14,CUST-4947,Rohan Mehta,Small Business,South,Andhra Pradesh,Vijayawada,Office Supplies,Paper,Prime Paper 903,First Class,9,864.98,0.1,7006.34,4640.88,2365.46,Paid,Completed,7006.34,False
ORD-2024-10211,2024-03-15,2024-03-18,CUST-3076,Kabir Singh,Home Office,South,Karnataka,Bengaluru,Technology,Machines,Classic Machines 944,Second Class,1,4131.36,0.0,4131.36,2937.07,1194.29,Failed,Returned,4131.36,False
ORD-2024-10212,2024-05-16,2024-05-17,CUST-2222,Rohan Mehta,Corporate,East,West Bengal,Kolkata,Technology,Copiers,Basic Copiers 222,Second Class,8,4221.95,0.2,27020.48,22885.24,4135.24,Paid,Completed,27020.48,False
